"","plantID","tier","projectNumber","sampleUniqueID","sampleID","product","flavorName","fatLevel","size","container","dateProcessed","dateCode","sampleDay","test","greaterThanLessThan","dataValue","countability"
"204",82,1,507,6848,"81","Core","White","Whole","½ Gal","Plastic","2023-01-10","2023-01-24","D21","CVTA","NULL","540000000","NULL"
"205",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","DI","SPC","<","10","E"
"206",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","DI","CVTA","<","20","E"
"207",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D7","SPC","NULL","30","E"
"208",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D7","CVTA","<","20","E"
"209",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D14","SPC","<","10","E"
"210",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D14","CVTA","<","20","E"
"211",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D21","SPC","NULL","100","E"
"212",82,1,507,6849,"81-1","Core","White","Whole","Gal","Plastic","2023-01-09","2023-01-23","D21","CVTA","<","20","E"
"213",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","DI","SPC","<","10","E"
"214",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","DI","CVTA","<","20","E"
"215",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D7","SPC","NULL","730","NULL"
"216",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D7","CVTA","<","20","E"
"217",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D14","SPC","NULL","11000000","NULL"
"218",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D14","CVTA","<","20","E"
"219",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D21","SPC","NULL","16000000","NULL"
"220",82,1,507,6850,"85","Flavored","Chocolate","Whole","Qt","Plastic","2023-01-10","2023-01-24","D21","CVTA","<","20","E"
"221",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","DI","SPC","<","10","E"
"222",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","DI","CVTA","<","20","E"
"223",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D7","SPC","<","10","E"
"224",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D7","CVTA","<","20","E"
"225",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D14","SPC","<","10","E"
"226",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D14","CVTA","<","20","E"
"227",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D21","SPC","<","10","E"
"228",82,1,507,6851,"86","Flavored","Vanilla","Whole","Qt","Plastic","2023-01-09","2023-01-23","D21","CVTA","<","20","E"
"229",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","DI","SPC","NULL","10","E"
"230",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"231",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D7","SPC","NULL","10","E"
"232",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"233",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D14","SPC","<","10","E"
"234",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"235",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D21","SPC","<","10","E"
"236",35,1,508,6858,"11","Core","White","Whole","½ Gal","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"237",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","DI","SPC","<","10","E"
"238",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"239",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D7","SPC","NULL","10","E"
"240",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"241",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D14","SPC","<","10","E"
"242",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"243",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D21","SPC","<","10","E"
"244",35,1,508,6859,"12","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"245",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","DI","SPC","<","10","E"
"246",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"247",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D7","SPC","<","10","E"
"248",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"249",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D14","SPC","<","10","E"
"250",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"251",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D21","SPC","<","10","E"
"252",35,1,508,6861,"12-1","Single Serve","White","2%","½ Pt","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"253",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","DI","SPC","<","10","E"
"254",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"255",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D7","SPC","<","10","E"
"256",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"257",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D14","SPC","NULL","10","E"
"258",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"259",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D21","SPC","NULL","3000","NULL"
"260",35,1,508,6863,"12-2","Extras","White","2%","Bag","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"261",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","DI","SPC","<","10","E"
"262",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"263",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D7","SPC","<","10","E"
"264",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"265",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D14","SPC","<","10","E"
"266",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"267",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D21","SPC","<","10","E"
"268",35,1,508,6860,"13","Core","White","Skim","½ Gal","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"269",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","DI","SPC","<","10","E"
"270",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","DI","CVTA","<","20","E"
"271",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D7","SPC","<","10","E"
"272",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D7","CVTA","<","20","E"
"273",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D14","SPC","NULL","1300","NULL"
"274",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D14","CVTA","<","20","E"
"275",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D21","SPC","NULL","5800000","NULL"
"276",35,1,508,6862,"15","Single Serve","Chocolate","1%","½ Pt","Plastic","2023-02-07","2023-03-02","D21","CVTA","<","20","E"
"277",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","DI","SPC","NULL","10","E"
"278",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","DI","CVTA","<","20","E"
"279",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","D7","SPC","NULL","5500","NULL"
"280",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","D7","CVTA","NULL","17000","NULL"
"281",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","D14","SPC","NULL","44000000","NULL"
"282",84,3,508,6864,"21","Core","White","Whole","½ Gal","Plastic","2023-02-06","2023-02-28","D14","CVTA","NULL","37000000","NULL"
"283",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","DI","SPC","NULL","10","E"
"284",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","DI","CVTA","<","20","E"
"285",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","D7","SPC","NULL","4800","NULL"
"286",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","D7","CVTA","NULL","3900","NULL"
"287",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","D14","SPC","NULL","48000000","NULL"
"288",84,3,508,6865,"21-1","Core","White","Whole","Qt","Plastic","2023-02-07","2023-03-01","D14","CVTA","NULL","46000000","NULL"
"289",84,3,508,6866,"21-2","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-24","DI","SPC","NULL","2500","NULL"
"290",84,3,508,6866,"21-2","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-24","DI","CVTA","NULL","3200","NULL"
"291",84,3,508,6866,"21-2","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-24","D14","SPC","NULL","38000000","NULL"
"292",84,3,508,6866,"21-2","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-24","D14","CVTA","NULL","48000000","NULL"
"293",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","DI","SPC","NULL","300","E"
"294",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","DI","CVTA","<","20","E"
"295",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","D14","SPC","NULL","1900","NULL"
"296",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","D14","CVTA","<","20","E"
"297",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","D21","SPC","NULL","2300000","NULL"
"298",8,2,508,6867,"31","Core","White","Whole","½ Gal","Plastic","2023-02-03","2023-02-22","D21","CVTA","<","20","E"
"299",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","DI","SPC","NULL","610","NULL"
"300",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","DI","CVTA","<","20","E"
"301",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D7","SPC","NULL","640","NULL"
"302",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D7","CVTA","NULL","40","E"
"303",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D14","SPC","NULL","21000000","NULL"
"304",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D14","CVTA","NULL","36000000","NULL"
"305",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D21","SPC","NULL","50000000","NULL"
"306",8,2,508,6868,"32","Core","White","2%","½ Gal","Plastic","2023-02-07","2023-02-25","D21","CVTA","NULL","64000000","NULL"
"307",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","DI","SPC","NULL","510","NULL"
"308",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","DI","CVTA","NULL","480","NULL"
"309",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D7","SPC","NULL","12000000","NULL"
"310",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D7","CVTA","NULL","27000000","NULL"
"311",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D14","SPC","NULL","1000000000","NULL"
"312",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D14","CVTA","NULL","1100000000","NULL"
"313",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D21","SPC","NULL","460000000","NULL"
"314",8,2,508,6871,"32-1","Single Serve","White","2%","½ Pt","Paper","2023-02-07","2023-02-25","D21","CVTA","NULL","1700000000","NULL"
"315",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","DI","SPC","NULL","460","NULL"
"316",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","DI","CVTA","<","20","E"
"317",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D7","SPC","NULL","630","NULL"
"318",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D7","CVTA","<","20","E"
"319",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D14","SPC","NULL","45000","NULL"
"320",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D14","CVTA","NULL","38000","NULL"
"321",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D21","SPC","NULL","28000000","NULL"
"322",8,2,508,6873,"32-2","Extras","White","2%","Gal","Plastic","2023-02-07","2023-02-25","D21","CVTA","NULL","11000000","NULL"
"323",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","DI","SPC","NULL","20","E"
"324",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","DI","CVTA","NULL","20","E"
"325",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","D14","SPC","NULL","14000000","NULL"
"326",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","D14","CVTA","NULL","15000000","NULL"
"327",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","D21","SPC","NULL","1400000000","NULL"
"328",8,2,508,6874,"32-3","Extras","White","2%","Qt","Plastic","2023-02-03","2023-02-22","D21","CVTA","NULL","970000000","NULL"
"329",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","DI","SPC","NULL","18000","NULL"
"330",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","DI","CVTA","NULL","41000","NULL"
"331",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","D14","SPC","NULL","60000000","NULL"
"332",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","D14","CVTA","NULL","31000000","NULL"
"333",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","D21","SPC","NULL","52000000","NULL"
"334",8,2,508,6869,"33","Core","White","Skim","½ Gal","Plastic","2023-02-01","2023-02-19","D21","CVTA","NULL","860000000","NULL"
"335",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","DI","SPC","NULL","440","NULL"
"336",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","DI","CVTA","<","20","E"
"337",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D7","SPC","NULL","760","NULL"
"338",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D7","CVTA","<","20","E"
"339",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D14","SPC","NULL","77000","NULL"
"340",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D14","CVTA","<","20","E"
"341",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D21","SPC","NULL","7100000","NULL"
"342",8,2,508,6870,"34","Core","White","1%","½ Gal","Plastic","2023-02-07","2023-02-25","D21","CVTA","<","20","E"
"343",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","DI","SPC","NULL","60","E"
"344",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","DI","CVTA","<","20","E"
"345",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D7","SPC","NULL","2900","NULL"
"346",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D7","CVTA","NULL","3000","NULL"
"347",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D14","SPC","NULL","1300000000","NULL"
"348",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D14","CVTA","NULL","690000000","NULL"
"349",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D21","SPC","NULL","4400000000","NULL"
"350",8,2,508,6872,"35","Single Serve","Chocolate","Skim","½ Pt","Paper","2023-02-07","2023-02-25","D21","CVTA","NULL","1100000000","NULL"
"351",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","DI","SPC","<","10","E"
"352",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","DI","CVTA","<","20","E"
"353",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D7","SPC","<","10","E"
"354",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D7","CVTA","<","20","E"
"355",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D14","SPC","<","10","E"
"356",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D14","CVTA","<","20","E"
"357",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D21","SPC","NULL","80","E"
"358",20,1,508,6884,"41","Core","White","Whole","½ Gal","Plastic","2023-02-14","2023-03-03","D21","CVTA","<","20","E"
"359",20,1,508,6905,"41-1","Single Serve","White","Whole","Pt","Plastic","2023-02-13","2023-03-04","DI","SPC","<","10","E"
"360",20,1,508,6905,"41-1","Single Serve","White","Whole","Pt","Plastic","2023-02-13","2023-03-04","DI","CVTA","<","20","E"
"361",20,1,508,6905,"41-1","Single Serve","White","Whole","Pt","Plastic","2023-02-13","2023-03-04","D7","SPC","<","10","E"
"362",20,1,508,6905,"41-1","Single Serve","White","Whole","Pt","Plastic","2023-02-13","2023-03-04","D7","CVTA","<","20","E"
"363",20,1,508,6905,"41-1","Single Serve","White","Whole","Pt","Plastic","2023-02-13","2023-03-04","D14","SPC","NULL","10","E"
