,t_F,T_F,t_T,T_T,t_S,T_S,t_T2,T_T2,T_H,P_ppc,N0,logN
7675.14,1.211671437,3.586240711,4.242743845,4.228616935,1.518138034,1.338030442,0.067292298,7.249062909,3.792560799,0.17085686,0.897116118,1.896368242
7676.14,1.984632439,3.666704127,9.294313217,5.994493813,8.490741305,2.43375369,0.037929164,7.527881524,2.137155901,0.17085686,0.082611219,-1.074331787
7677.14,1.346062723,3.531304731,4.590591124,3.87160442,3.941241148,2.661522411,0.016739954,9.213859048,5.81607987,0.17085686,1.467280997,0.185715151
7678.14,1.028201427,3.500202976,3.813304537,6.471191855,0.457287906,2.688291122,0.035074285,7.353675928,1.492618995,0.17085686,0.4352423,-0.343149544
7679.14,1.777699602,3.570489852,3.738640859,7.108366343,0.392309725,2.873527902,0.051677449,6.556651757,7.517580973,0.17085686,0.026206082,4.414037261
7680.14,1.54048862,4.423050006,6.491700637,4.899432611,1.551042331,5.180618706,0.039303062,7.72135868,4.52499853,0.17085686,0.184637482,5.075320042
7681.14,1.200583932,4.331273021,5.718249631,3.9417126,1.025910889,2.692251894,0.047112613,8.726830204,0.283651099,0.17085686,1.191698927,1.83684704
7682.14,1.885260556,4.353576054,5.847334782,3.540358164,5.793163899,1.490062971,0.032055081,6.989273768,5.211967537,0.17085686,0.378309668,-0.220678791
7683.14,1.682554996,4.047103926,8.476614794,4.876283037,2.408214815,2.545368093,0.038638313,9.246324287,5.296770081,0.17085686,270.4352757,4.439423241
7684.14,1.396904,4.42626317,4.8462295,8.016181083,5.999321615,2.685203019,0.023992936,9.688766873,4.439119362,0.17085686,0.018720822,0.496392072
7685.14,1.034365405,3.613539198,3.909691426,4.797380319,2.24737909,3.391220674,0.010321071,9.28024826,5.301851983,0.17085686,2.712082315,5.425275889
7686.14,1.002459576,3.570534998,7.045941274,9.034885919,5.211402669,2.835651478,0.032494265,7.025604296,7.246491204,0.17085686,0.24245361,1.967930829
7687.14,1.477925686,4.289976309,6.968558088,3.097584611,5.088421306,0.327334347,0.043261154,9.419428715,4.051194051,0.17085686,0.015186997,-0.900091727
7688.14,1.424157671,3.766376389,5.566581783,7.135977055,1.274279995,-0.465010719,0.010596057,7.312418209,3.097379943,0.17085686,0.004786409,-0.567137111
7689.14,1.415990586,4.072422537,4.927618366,6.236354915,9.279818,0.397865574,0.025475543,8.082181218,4.153831025,0.17085686,0.001128846,-1.839008665
7690.14,1.385392675,3.705303146,6.452520885,3.384223966,2.221829814,3.013750232,0.050231014,8.265554817,8.281094707,0.17085686,0.690421042,2.488112496
7691.14,1.781902825,3.953910409,6.261555728,7.572399298,5.355271933,3.566761316,0.032778734,7.776173263,5.975674379,0.17085686,20.04106776,3.150900694
7692.14,1.744622283,3.665378715,5.479632931,4.470672125,1.75443058,3.263366243,0.024362516,9.045404582,3.796626016,0.17085686,0.341103854,-0.292036752
7693.14,1.647502292,4.46902725,4.526141717,5.124273865,3.434564689,0.479214415,0.033364056,8.03263385,3.693808095,0.17085686,6.494527681,1.632841022
7694.14,1.964484144,4.11575483,5.16434845,3.720468111,6.381533549,0.459879052,0.07502147,8.378312693,3.114044361,0.17085686,0.246607362,-0.607902798
7695.14,1.17446239,4.33604963,3.83007391,4.829149634,0.655632089,3.579849864,0.010575193,9.438968968,10.26722478,0.17085686,0.482332107,3.139606279
7696.14,1.564748761,3.947177212,5.927713494,5.322162069,5.044452518,-0.084280553,0.050453518,8.987126424,4.766378391,0.17085686,0.097516437,-0.415531238
7697.14,1.730876798,4.027607969,8.088665052,3.602628812,6.625312504,2.121363461,0.041385387,8.180307207,13.07630572,0.17085686,0.240827109,-0.110046255
7698.14,1.873010923,3.691998384,5.045661046,5.546446529,3.588818627,0.923316288,0.021494966,6.45872445,2.1972967,0.17085686,8.469441506,1.426022129
7699.14,1.87625751,3.701701079,4.780354321,5.169726775,5.523535469,-0.53748631,0.050152974,9.133323776,5.266738156,0.17085686,3.661922024,0.656854952
7700.14,1.876349134,3.513912728,5.512209445,5.973570057,4.957051338,3.296447432,0.049882078,7.959741609,5.296793458,0.184941274,0.174522484,-0.065928849
7701.14,1.928944928,4.116294497,4.342273992,5.727731835,5.580994299,2.725107249,0.078355302,7.507200646,-0.352534746,0.184941274,0.281787713,0.439853074
7702.14,1.743223532,4.151250153,6.072881582,3.669912576,0.868466836,1.205789693,0.059816949,7.226162121,2.026624657,0.184941274,1.458733853,0.69215185
7703.14,1.553482276,3.560370126,1.727382234,8.218624032,5.845182356,3.177413945,0.043265481,8.829228684,3.761732525,0.184941274,0.235410163,-0.621096313
7704.14,1.758458962,4.043792312,7.815504243,6.800531125,0.72215179,1.257028056,0.014663958,9.343518746,5.391842878,0.184941274,0.114910267,-0.93395323
7705.14,1.180018207,4.197543941,6.192726053,6.661757608,3.032166951,4.076849513,0.014700864,8.997429401,5.302025569,0.184941274,1.869164932,2.625988065
7706.14,1.771888372,3.930845035,4.792914943,3.695265206,3.404144647,0.67892101,0.046501487,8.663773155,4.656901685,0.184941274,0.05599694,-0.322194372
7707.14,1.624590095,3.889789578,7.105085364,4.121250275,0.682657247,2.681107027,0.035657484,7.384381488,3.786893684,0.184941274,0.054473482,0.494274669
7708.14,1.773165491,4.313926507,4.00758049,2.811830137,1.222099483,3.808521893,0.068187216,7.109145043,3.447389574,0.184941274,0.124085248,0.059313729
7709.14,1.005884999,4.061284418,6.513213778,3.70714472,0.970756313,0.621741774,0.065331804,8.424199866,3.693365963,0.184941274,0.218400591,-0.374302853
7710.14,1.079220297,4.187145924,5.955768784,5.660508908,4.788736044,2.871676991,0.044089118,8.820862797,6.16644929,0.184941274,11.91279495,2.816601311
7711.14,1.851976439,3.543064182,8.671549981,6.250550525,3.334688819,4.641255482,0.037087104,8.95054381,5.660066356,0.184941274,0.019569068,1.686643846
7712.14,1.39703497,3.668045523,2.288618985,2.821966168,3.209437557,0.096259948,0.087125081,8.187924093,5.785293067,0.184941274,0.220114564,5.322635957
7713.14,1.504768843,3.69724209,2.482730593,2.934670062,3.081502115,3.035054476,0.029397428,9.121753399,3.217314195,0.184941274,0.039173501,-0.298518841
7714.14,1.75975099,4.36657468,3.968033179,5.675320668,0.319904289,3.908293653,0.058146973,6.953933765,4.3974158,0.184941274,0.513354139,1.676634347
7715.14,1.238843665,4.468890023,4.69513278,6.821051892,2.941382537,2.058969983,0.054139454,8.996101556,3.197864061,0.184941274,0.026236109,-0.129869502
7716.14,1.175943236,4.286542069,2.655430642,2.938419587,5.293228366,-0.345366743,0.036245478,7.4684269,2.111429693,0.184941274,1.431134675,1.322482685
7717.14,1.082681251,3.925787971,6.809906813,6.36844639,4.394352793,4.133089984,0.049316181,7.689723306,8.193248437,0.184941274,0.332031812,1.262533445
7718.14,1.326859802,3.51750818,5.228953427,5.121551612,1.737286232,0.25621486,0.031082768,6.661785073,3.940957351,0.184941274,1.689641235,1.625425859
7719.14,1.577915941,4.029984487,5.767913816,4.362659453,2.319510525,2.697108098,0.018278007,9.36242504,0.058469855,0.184941274,0.136605981,-0.864523775
7720.14,1.248724981,3.582476445,4.582811274,5.496264371,5.037270377,3.086848822,0.024561952,9.126268228,3.051625377,0.184941274,0.016923569,-0.670409024
7721.14,1.57134112,4.279736653,3.498813871,3.035372893,4.119358168,0.514014348,0.04689217,8.711599258,5.026072222,0.184941274,0.012292282,-1.843233236
7722.14,1.49129612,3.512347838,5.919240285,3.29373782,3.61922195,3.451750656,0.086041859,9.940527495,5.297094506,0.184941274,0.204903976,0.409150368
7723.14,1.565398156,4.295281486,5.973078095,9.366670158,1.943242213,0.506801411,0.030521411,7.838859383,4.23980425,0.184941274,1.082574961,0.947687684
7724.14,1.446583102,3.946087745,3.749738457,5.486932408,6.458525863,4.376240686,0.055460239,8.066103887,5.443764319,0.184941274,0.038590081,0.557772164
7725.14,1.378557683,3.980283562,3.817892546,6.757184971,2.018645618,2.669252438,0.043692154,9.285479077,4.71617093,0.184941274,0.228491075,-0.559148342
7726.14,1.546370381,3.665848127,9.125366248,7.768483161,4.828976128,5.347346342,0.051824492,9.202465547,3.582711563,0.184941274,3.993619253,5.419612123
7727.14,1.106773877,3.598521394,4.962097565,3.292642564,3.485233409,0.123928771,0.054442342,8.322522391,2.303634585,0.184941274,0.067968091,-1.165371269
7728.14,1.676003028,4.34348077,4.622986483,4.440692634,5.303417241,3.353277375,0.045121438,8.499805391,4.197810253,0.184941274,0.338184464,1.115162874
7729.14,1.520190761,3.605078231,5.387522065,2.485389386,2.033250619,5.303751402,0.053815088,8.706460155,5.423695516,0.184941274,0.074852012,-0.857760331
7730.14,1.497874227,3.832063156,8.331449579,4.313836278,7.544314991,2.766710491,0.05197598,7.795091929,8.043562222,0.184941274,0.242226031,0.529231101
7731.14,1.797140428,3.634119695,5.430277316,3.949446398,1.561433403,2.374522878,0.025552898,9.906024881,4.023005484,0.184941274,0.965002678,0.072240813
7732.14,1.48791459,3.789663277,4.655037255,3.643101481,3.908919375,1.570485777,0.053492684,9.329443615,4.911762931,0.184941274,0.180253184,-0.743852499
7733.14,1.345322478,4.125054021,3.87612928,4.597915437,3.306923028,0.739414762,0.047724743,9.707945909,5.552254506,0.184941274,0.02870036,-1.490221766
7734.14,1.919867006,4.444953598,5.871145881,4.117532068,3.335481369,1.431391365,0.039527462,9.261640225,6.610927409,0.184941274,0.003318348,-1.693473131
7735.14,1.48983705,3.561389812,4.082962183,2.048091918,2.473924876,0.40899315,0.056771662,8.406834706,1.676621278,0.184941274,9.110522173,1.172925087
7736.14,1.603049935,3.517833847,5.85210207,4.588547666,3.142216723,3.696141615,0.063478075,8.139478636,3.829307285,0.184941274,0.013792652,-0.254857842
7737.14,1.068443319,4.424213669,7.875363255,4.565714129,4.276286391,3.742664104,0.024032516,9.744901023,2.39880284,0.184941274,0.537073449,0.931305227
7738.14,1.590691564,3.69576668,5.009747487,7.576704441,3.708409656,1.76641346,0.053738249,9.27488798,3.797545273,0.184941274,5.399789086,4.75036415
7739.14,1.540438658,3.99287492,5.774989013,4.0097337,1.68867242,2.248611645,0.024056903,7.96469378,3.785366153,0.184941274,0.183714303,-0.679097899
7740.14,1.113805932,3.734333893,2.165370696,8.312422927,4.182305181,3.146272232,0.069208682,9.813580944,4.772188166,0.184941274,0.07577173,0.332219979
7741.14,1.500839537,3.718151931,2.611332,4.779662734,1.978797056,3.076416156,0.03844578,9.356989665,6.921691104,0.184941274,0.008642663,-0.711849015
7742.14,1.715118296,3.800794676,7.152600065,4.862539726,3.664147154,1.477005326,0.037380208,8.164045835,1.64200926,0.184941274,0.547390083,-0.255910875
7743.14,1.585394427,4.349036255,3.981761378,4.42933839,1.009361111,3.996706754,0.048572156,9.618267621,4.641428974,0.184941274,0.305823744,1.146193954
7744.14,1.629509022,4.494774768,8.58888587,6.886838291,4.159631917,5.179668961,0.069860191,8.356588542,4.342378738,0.184941274,0.015317455,-0.105774753
7745.14,1.045855184,4.046857,5.988753526,6.233805586,0.544949863,3.17728592,0.043718141,9.304441887,5.905126626,0.184941274,0.360144972,0.563585119
7746.14,1.501823009,4.038681571,8.286069009,3.12065763,2.164196217,1.328539297,0.053100027,7.94622078,2.482926062,0.184941274,0.293265253,-0.532712218
7747.14,1.265748407,4.297968378,3.50686134,3.141562112,4.830418688,4.402794654,0.022149299,6.715316093,3.758330353,0.184941274,0.327793645,-0.483829349
7748.14,1.803847421,4.245311488,7.609800857,7.940641232,4.176611229,1.66279929,0.043956627,6.987383142,3.47983967,0.184941274,0.964431697,1.995662531
7749.14,1.26587728,4.31493655,6.924343464,4.268437053,4.959979314,3.224609313,0.057993866,9.995483479,3.339479206,0.184941274,0.030615174,-1.511355119
7750.14,1.482964482,3.693727923,5.816543712,9.130332534,1.878061161,3.738357651,0.043525835,7.129677233,0.541364637,0.184941274,0.045616914,-1.305390205
7751.14,1.681143354,3.748619352,2.876870154,3.531956994,0.205287973,3.257836885,0.082336866,7.082010648,0.562394375,0.184941274,0.158126111,-0.800992446
7752.14,1.42881952,4.072857057,8.729178131,4.080387325,2.815362463,4.849984202,0.052159234,7.706756211,-0.010821883,0.184941274,1.347932445,0.132589197
7753.14,1.841026893,4.188012101,3.280338761,3.264359819,4.617556011,1.461074167,0.025295944,8.269726595,4.427193189,0.184941274,0.152077432,0.374304294
7754.14,1.293637404,4.058193769,4.833289247,4.426493462,4.12347183,2.336011127,0.028901589,7.365965402,4.365945327,0.184941274,0.345097352,0.714475522
7755.14,1.227246044,3.802960035,5.534147808,7.189726964,4.971116248,3.297655414,0.03148639,7.952597963,2.859354908,0.184941274,0.315076768,1.158286134
7756.14,1.286930173,4.456593788,6.893925852,5.52996846,7.092024009,1.883116552,0.029238991,8.946304537,-0.032897655,0.184941274,0.93599862,0.207115956
7757.14,1.707580398,4.179143939,8.479872417,5.27120341,5.959182063,2.111755525,0.058189826,8.75519122,6.624858113,0.184941274,0.106252666,-0.971417995
7758.14,1.759184118,3.574289744,4.102645713,5.294101513,3.838586382,3.862308032,0.054263328,9.15355237,2.846880364,0.184941274,0.367845261,0.394127224
7759.14,1.304674595,3.642016877,6.616531722,4.405956575,3.439381869,3.625760576,0.052317398,8.725800232,4.273302425,0.184941274,0.007275224,-2.132611502
7760.14,1.949327243,3.52679084,8.317417978,2.796484525,0.174036152,4.908277085,0.043937485,8.648495933,2.677981642,0.184941274,0.29472971,-0.514978536
7761.14,1.357457913,3.805972931,4.963380195,6.021834389,5.286659358,3.767887834,0.02998309,8.104847516,10.88958006,0.184941274,0.424572166,-0.325270394
7762.14,1.088840509,3.560425026,2.325222604,5.716721657,2.977290536,4.406762031,0.041116492,9.216673447,5.080309367,0.184941274,0.098316831,1.611511337
7763.14,1.299732265,3.881218152,6.749501098,3.283978529,3.929159305,3.831144603,0.077657838,7.223742279,2.315359031,0.184941274,0.373050645,0.368805852
7764.14,1.541764365,3.793749876,5.393160835,8.543578149,1.133534644,1.543215278,0.036995392,7.336540747,4.697088837,0.184941274,0.023007235,0.859620664
7765.14,1.110139291,3.854817924,3.258641721,5.246731732,3.153745242,3.352079394,0.081495286,7.575051447,2.711213971,0.184941274,0.396727175,0.531362893
7766.14,1.13434958,3.913200229,2.319627994,4.674779807,4.608878936,0.229932078,0.075297654,9.699861324,5.28970215,0.184941274,0.422483133,0.50536367
7767.14,1.61221017,4.301117969,6.61881489,5.894110785,1.335711808,4.18055226,0.04953801,9.289592043,4.471168002,0.184941274,0.013081051,1.696779196
7768.14,1.113950248,3.864498555,3.723073534,7.143758544,4.423898532,0.571597228,0.077871946,7.913469768,5.004303348,0.184941274,0.005153766,-0.852051399
7769.14,1.438629423,4.189438397,5.648000066,2.043821976,4.079839897,0.675421103,0.028579652,7.771175419,3.89935677,0.184941274,0.032613959,-1.029540094
7770.14,1.896968687,3.79225521,7.008003049,5.842332611,1.853716051,2.046934107,0.014296923,7.621133563,1.429215195,0.184941274,0.127951163,-0.405230425
7771.14,1.771250128,3.824802941,3.599842136,7.246912417,4.143040919,2.627648527,0.035925002,6.808868399,4.095448612,0.184941274,0.091244244,0.537016842
7772.14,1.183314076,3.591262488,2.284071426,4.931272205,1.429199462,4.66326023,0.021133856,8.130134178,4.16745821,0.184941274,0.036582934,-0.901923827
7773.14,1.552373863,3.55307736,6.220166565,8.641417937,1.584613773,1.459222739,0.017194686,7.265809883,0.863561698,0.184941274,22.99688417,3.579878919
7774.14,1.246169178,3.792701902,5.534804759,8.159293532,6.476228734,2.591011192,0.03885572,8.502673575,7.297978478,0.184941274,0.020829211,-1.636400275
7775.14,1.028788062,4.117298867,3.816736812,5.150038902,1.921737862,2.22276197,0.077698448,9.340116207,1.127701726,0.184941274,0.008941679,-1.994155075
7776.14,1.969676264,3.622109796,4.135451379,6.059280581,4.959278588,1.424346457,0.064071708,9.540470692,3.107561338,0.184941274,5.616756308,1.399963102
7777.14,1.545913353,4.005624388,5.652053408,4.335883316,4.777567534,1.227586652,0.042716762,7.305545809,7.493038189,0.184941274,0.053157651,-0.969930144
7778.14,1.118322382,3.959686613,6.827810067,5.278335952,0.655370159,0.902584578,0.047651163,7.223437761,6.409567897,0.184941274,0.281585268,0.651197906
7779.14,1.000252019,4.371598853,7.979584378,4.651337633,6.08153838,2.354580711,0.064592647,7.039853185,3.806109993,0.184941274,1.299483018,0.121555062
7780.14,1.100966736,3.941766621,4.249054363,3.53747925,3.084814618,2.884437682,0.07219639,9.233602272,7.471158323,0.184941274,0.013372083,-0.692350223
7781.14,1.912951677,4.492686051,3.370919685,2.998182257,4.521193769,5.040082748,0.069397056,8.033944448,6.425884045,0.184941274,0.116898005,3.267189992
7782.14,1.512627319,4.132646227,4.523848479,8.280931928,1.282928723,0.034938031,0.079668421,7.476726283,5.671089937,0.181968759,0.007156932,0.750187836
7783.14,1.950566674,3.545024916,4.993701554,6.354585403,3.135616057,2.19714062,0.037320974,8.66099692,2.249765666,0.181968759,0.211540864,1.154076773
7784.14,1.281905908,4.383340006,6.974507933,4.84988571,0.742342263,3.034540348,0.032276349,8.981426442,1.454826149,0.181968759,0.042958429,-0.417135855
7785.14,1.700036634,4.418530733,8.420689883,8.899865908,4.261357457,1.536240568,0.051842377,8.608419539,-0.180526044,0.181968759,2.54808164,3.008664457
7786.14,1.257650642,4.489269399,3.630154911,6.082754694,3.407648944,3.670706744,0.033158237,8.139492304,4.97785884,0.181968759,0.036752797,-0.016805748
7787.14,1.944447354,4.085606281,6.291704493,8.754169006,3.804710789,3.178679404,0.042410961,9.53678826,1.32874403,0.181968759,0.271105412,1.281796574
7788.14,1.054898821,4.047329228,7.962024915,5.666019879,4.596775113,0.329847456,0.047151537,7.864585252,2.950239323,0.181968759,28.93690713,3.484408439
7789.14,1.098543929,4.335791505,6.902164052,2.07898587,5.725820759,0.802266529,0.023163257,7.493134086,6.594182967,0.181968759,0.257121891,-0.58941537
7790.14,1.802967197,4.087817049,6.010272829,2.806692696,5.201793686,3.450441938,0.036796278,9.729048815,4.445039017,0.181968759,4.215255166,0.635076542
7791.14,1.408008539,3.576412935,4.831787131,2.666841711,1.382433675,2.044870318,0.049207268,8.362749439,4.089734204,0.181968759,4.433554312,1.44215274
7792.14,1.308568162,3.603200109,5.695488421,7.882440082,3.07157011,2.030539277,0.068086292,8.780070174,4.00071664,0.181968759,2.77161329,1.124536428
7793.14,1.41569935,4.221391959,1.989346514,5.816009712,4.604696778,-0.595511598,0.053790586,8.291110327,5.773411022,0.181968759,0.355981794,5.658689474
7794.14,1.538822804,4.332890348,3.256512981,3.531848842,0.84963232,1.236261206,0.045138217,8.368396877,5.193905535,0.181968759,0.063067933,-1.184677704
7795.14,1.267522878,3.540108188,7.945122777,4.53916468,7.484713455,2.974319046,0.052786208,9.582851981,1.03816623,0.181968759,1.010551282,1.399011074
7796.14,1.800929565,4.368227152,5.84377499,4.150401766,5.759010432,3.241439048,0.073363049,6.720671453,4.64892931,0.181968759,0.220740762,0.619061379
7797.14,1.877307395,4.395427851,9.09381369,5.164709427,1.075757969,2.063888002,0.047746457,8.768553423,4.21981255,0.181968759,4.796035799,1.390803212
7798.14,1.766962185,3.671762873,4.105249114,7.264975672,0.2723327,2.219550084,0.048965218,9.877056862,3.420743511,0.181968759,0.220856922,0.744514789
7799.14,1.999146635,4.093269942,7.585141137,4.084924282,2.932457081,2.879416159,0.057936934,7.441248559,4.008567452,0.181968759,0.026781438,0.096458683
7800.14,1.939973112,3.942792025,7.572172593,6.310652646,3.82186353,2.64652648,0.052417094,9.883217937,4.185627873,0.181968759,0.642160231,3.743807943
7801.14,1.395448179,4.202822448,6.549379779,4.54984308,2.497788426,-0.975709966,0.034263193,8.107836786,2.584148229,0.181968759,0.015385312,-1.810290918
7802.14,1.333201315,4.422292067,5.316364555,5.098165675,0.124858959,0.46652189,0.03604765,8.508091834,6.253407711,0.181968759,0.222731467,1.013665265
7803.14,1.954221411,3.989426489,5.105879501,1.778862273,8.485513902,4.45767589,0.027108991,8.42306353,3.935236687,0.181968759,0.269116011,0.351921931
7804.14,1.574905357,3.543661872,4.297265389,3.127916712,4.589947974,2.882647636,0.033873302,7.750362962,5.943492946,0.181968759,0.876508943,0.09670929
7805.14,1.476952404,3.828500988,6.664614667,6.028970446,5.099855002,1.431461718,0.029030683,7.906567627,3.50187923,0.181968759,0.086470914,0.356723428
7806.14,1.674829285,4.241506677,5.499588068,7.342413748,3.656958579,4.684104883,0.034576399,8.505396508,4.06506999,0.181968759,0.454406651,1.20334558
7807.14,1.245187077,4.017107031,7.439066448,6.636364902,4.897101321,3.902870158,0.040349444,9.215893529,6.027350755,0.181968759,19.87578016,1.505384239
7808.14,1.768111159,4.025088682,2.254088005,7.891404121,3.465223706,1.722531537,0.050676753,7.834430363,5.6520437,0.181968759,0.001985687,-1.429658322
7809.14,1.460371258,4.348252514,7.100556151,9.874643141,4.224108248,2.84786115,0.012376822,8.363497009,4.063934075,0.181968759,0.144092804,4.249384785
7810.14,1.151430135,3.50292391,5.797361861,3.423004942,8.439092413,2.87213044,0.047561019,8.853984239,6.685976303,0.181968759,0.082872693,-0.276626548
7811.14,1.472042667,4.332344228,3.640541623,6.499146998,0.703413254,1.922486962,0.040874033,8.434809893,3.744261425,0.181968759,0.007500674,-0.848799338
7812.14,1.5771007,3.748030572,4.199621369,7.212329544,2.027041337,5.236679454,0.038303574,7.802923886,5.898251336,0.181968759,0.750634249,4.610567408
7813.14,1.226901338,4.013919263,3.268030181,5.913878804,0.726483414,3.333215978,0.061090793,6.925859774,6.15516056,0.181968759,11.62690272,5.190768482
7814.14,1.703344109,4.289727972,4.676080535,4.300488483,5.546700122,1.579095975,0.092638279,8.585532312,9.408311156,0.181968759,0.086982452,1.546120449
7815.14,1.738829408,3.78341913,4.682290109,9.186717475,3.59038316,2.605824573,0.055488602,6.848983572,2.274717754,0.181968759,0.034309693,0.733267564
7816.14,1.10588895,4.36300664,4.981539401,7.178715398,0.04658496,1.108729341,0.067990559,7.822136856,2.951654197,0.181968759,0.095872635,0.846131152
7817.14,1.12713863,3.5723965,4.795161486,3.879106705,1.697972171,-0.396558171,0.044699695,7.709908702,3.987363992,0.181968759,0.504389253,-0.296412841
7818.14,1.705884038,3.695102877,7.220632988,4.311394216,6.187258077,0.367296472,0.056873079,8.037413725,2.178468364,0.181968759,0.004416787,-2.175812555
7819.14,1.826028501,3.510385906,4.793846646,6.800301906,5.89914919,5.283233192,0.068964765,8.176634219,10.6282408,0.181968759,0.828916273,4.498582785
7820.14,1.322095024,4.053189668,3.519941923,4.05737038,1.793948626,5.026510532,0.043772287,7.841752162,2.677417357,0.181968759,0.846807524,1.113673606
7821.14,1.679807707,3.805887861,5.54640419,6.80672963,1.004117243,2.184261552,0.041107221,7.305156181,3.943335791,0.181968759,0.387560756,0.566820002
7822.14,1.443364938,4.457282109,6.456592567,5.61021614,7.336001816,3.637240585,0.055222,9.400527914,5.05839992,0.181968759,0.296476128,-0.226869091
7823.14,1.488537779,4.253686093,2.982124142,4.568643238,7.187320808,0.679596822,0.035459611,7.292367075,2.787525801,0.181968759,4.447483302,0.649985489
7824.14,1.960665162,4.463121206,8.174059742,3.957270329,0.61294699,3.762257654,0.049358241,8.724138269,9.334666196,0.181968759,18.88592126,4.547252358
7825.14,1.614101481,4.326089177,4.59947305,2.853036643,0.136084836,3.448166044,0.025386357,7.429013105,5.399841759,0.181968759,0.16248845,0.605919048
7826.14,1.984090621,3.873532851,9.434104586,3.00704525,5.923798078,2.355253528,0.064429006,7.872824232,3.655617489,0.181968759,0.016615108,-1.75041591
7827.14,1.944004788,3.552188037,2.919267487,3.002726449,3.519348966,0.142227977,0.031160647,9.253150908,4.164240898,0.181968759,0.342975681,-0.4119481
7828.14,1.86569681,4.428543193,5.46199571,6.299222332,3.334000302,2.984031998,0.064581458,7.858768883,4.302031532,0.181968759,0.171313543,0.858277798
7829.14,1.867004081,4.370625298,5.513641685,4.012771578,3.545183427,3.327852144,0.039153924,8.323707814,5.379018877,0.181968759,0.953209397,0.02683877
7830.14,1.165774847,3.841155628,8.599909911,4.712627843,3.746246832,2.677810952,0.027909231,8.285984379,3.941722399,0.181968759,0.971341263,0.926460106
7831.14,1.842650102,3.874101042,3.6403897,3.555427618,0.074239664,3.333836215,0.0182872,7.09169574,6.156283361,0.181968759,0.737806494,2.563200726
7832.14,1.387555843,4.424041767,5.423503176,9.732004266,2.382070988,1.597906213,0.032183822,9.184937101,3.989145037,0.181968759,1.678761182,4.473510147
7833.14,1.279596757,4.075878533,1.82890565,3.952260824,2.511816447,3.278183923,0.012629815,9.66114354,1.304851348,0.181968759,1.265079121,0.373157463
7834.14,1.975567905,3.885386065,7.97570982,4.727692129,7.387869048,2.616070334,0.022185346,9.078849315,4.454544044,0.181968759,0.100646153,0.955137584
7835.14,1.961982339,3.660211064,8.038114895,4.287436344,3.820418678,3.215902235,0.042749787,9.257845285,3.928596736,0.181968759,0.281782725,0.079979769
7836.14,1.221208121,4.182830483,3.622132145,3.222682093,3.512367375,0.658842946,0.029286629,8.178351542,4.684567125,0.181968759,0.271455788,0.779197021
7837.14,1.755501843,4.22629053,4.206073575,3.607744528,4.022903785,0.981286638,0.047953033,8.398355321,4.182380445,0.181968759,20.54670274,1.53291789
7838.14,1.01575069,4.345971188,5.862543551,6.899210508,7.355889168,3.293558079,0.02435803,7.981459667,6.11275758,0.181968759,0.022033376,-0.084311992
7839.14,1.275311203,3.837758149,6.031708151,5.744045802,2.508729844,4.584143997,0.056150722,9.914222082,4.274320442,0.181968759,0.030452768,-1.514131282
7840.14,1.199585391,3.700940473,4.382036082,7.16023643,7.440383505,4.934978901,0.015625286,8.940489463,0.797591745,0.181968759,1.786748969,2.405858333
7841.14,1.808700293,3.593858811,4.275175536,5.316732191,1.785740062,2.703571218,0.022820812,8.149872838,4.910496154,0.181968759,5.721768601,0.761449319
7842.14,1.684781863,3.668062584,9.396920849,4.808346055,2.190758665,3.472047451,0.053925444,8.329561663,2.773811682,0.181968759,11.10011339,3.877052973
7843.14,1.920769612,3.823645358,6.024180274,3.991019445,1.149179359,1.494594048,0.068029774,8.776964088,4.666515131,0.181968759,0.01125051,1.863499246
7844.14,1.435653507,4.423252951,6.223779207,5.104285606,6.642889196,0.402861014,0.061204574,9.163035538,3.145725934,0.181968759,0.020117713,-1.690323639
7845.14,1.839507214,4.040987883,2.379184294,3.386291683,7.198525577,2.086660028,0.038621088,9.444705024,3.138358006,0.181968759,0.647632925,-0.181241743
7846.14,1.9148139,4.250209693,4.676736921,4.131353136,6.212800465,3.415046156,0.03748792,8.91628358,3.493731902,0.181968759,0.144295583,1.151982516
7847.14,1.356409361,3.739686016,3.217327166,8.03666413,5.805714711,5.305750986,0.0552032,8.387241641,2.528626448,0.181968759,0.04246134,0.972142911
7848.14,1.81147124,3.688645685,6.111451007,7.257896711,0.085503127,1.054377208,0.05375932,8.533429982,2.780054967,0.181968759,0.083903506,2.061017827
7849.14,1.121983306,3.535089162,5.554672697,4.971095812,4.655023639,1.376836291,0.0330094,6.609848965,0.798789911,0.181968759,0.00118055,-2.187148686
7850.14,1.447514107,3.840522789,6.121480553,4.22929974,3.292329053,0.909233267,0.051268019,5.399227358,8.080924199,0.181968759,0.351538458,0.092150896
7851.14,1.683099109,4.031122291,4.41250225,6.836659653,1.474517509,4.027870216,0.049106568,9.747067393,5.187391828,0.181968759,0.313231058,1.78641931
7852.14,1.395635464,3.928806611,8.32741965,5.498065136,2.470800798,1.728320686,0.019520817,8.401607576,5.959385132,0.181968759,0.008313407,0.207011578
7853.14,1.092536838,3.759739282,5.343410004,6.099872594,5.356067887,-0.537140956,0.052151189,8.719954467,7.787917805,0.181968759,0.075451891,0.490818407
7854.14,1.957372835,3.853120317,5.460039143,3.768534786,1.996799734,4.416794763,0.021306768,9.092665385,2.630122291,0.181968759,2.071385686,0.852659681
